-6.2445310, 106.6282450
-6.2445590, 106.6282190
-6.2445900, 106.6281970
-6.2446260, 106.6281720
-6.2446630, 106.6281500
-6.2446920, 106.6281410
-6.2447240, 106.6281160
-6.2447550, 106.6280880
-6.2447830, 106.6280590
-6.2448080, 106.6280270
-6.2448320, 106.6279960
-6.2448570, 106.6279710
-6.2448760, 106.6279410
-6.2448980, 106.6279110
-6.2449220, 106.6278820
-6.2449480, 106.6278550
-6.2449780, 106.6278300
-6.2450090, 106.6278020
-6.2450390, 106.6277740
-6.2450720, 106.6277490
-6.2451060, 106.6277240
-6.2451380, 106.6276950
-6.2451720, 106.6276710
-6.2452050, 106.6276460
-6.2452400, 106.6276250
-6.2452750, 106.6276040
-6.2453060, 106.6275800
-6.2453390, 106.6275580
-6.2453710, 106.6275350
-6.2454030, 106.6275100
-6.2454370, 106.6274880
-6.2454670, 106.6274660
-6.2454990, 106.6274440
-6.2455300, 106.6274170
-6.2455610, 106.6273920
-6.2455940, 106.6273720
-6.2456270, 106.6273540
-6.2456610, 106.6273370
-6.2456910, 106.6273160
-6.2457200, 106.6272920
-6.2457510, 106.6272640
-6.2457800, 106.6272390
-6.2458100, 106.6272160
-6.2458410, 106.6271930
-6.2458740, 106.6271700
-6.2459100, 106.6271480
-6.2459410, 106.6271310
-6.2459750, 106.6271120
-6.2460090, 106.6270930
-6.2460420, 106.6270770
-6.2460740, 106.6270610
-6.2461050, 106.6270410
-6.2461380, 106.6270220
-6.2461740, 106.6270040
-6.2462110, 106.6269810
-6.2462460, 106.6269560
-6.2462840, 106.6269360
-6.2463190, 106.6269110
-6.2463570, 106.6268870
-6.2463950, 106.6268650
-6.2464300, 106.6268390
-6.2464640, 106.6268140
-6.2464990, 106.6267950
-6.2465340, 106.6267750
-6.2465680, 106.6267560
-6.2465990, 106.6267360
-6.2466300, 106.6267170
-6.2466610, 106.6266940
-6.2466920, 106.6266710
-6.2467250, 106.6266500
-6.2467620, 106.6266300
-6.2468020, 106.6266180
-6.2468390, 106.6266040
-6.2468720, 106.6265860
-6.2469060, 106.6265690
-6.2469430, 106.6265540
-6.2469770, 106.6265430
-6.2470120, 106.6265340
-6.2470460, 106.6265220
-6.2470780, 106.6265060
-6.2471130, 106.6264840
-6.2471500, 106.6264700
-6.2471870, 106.6264580
-6.2472230, 106.6264440
-6.2472610, 106.6264320
-6.2473010, 106.6264190
-6.2473400, 106.6264050
-6.2473750, 106.6263900
-6.2474090, 106.6263720
-6.2474450, 106.6263590
-6.2474800, 106.6263460
-6.2475160, 106.6263360
-6.2475540, 106.6263250
-6.2475910, 106.6263130
-6.2476270, 106.6263030
-6.2476650, 106.6262950
-6.2477050, 106.6262860
-6.2477430, 106.6262750
-6.2477840, 106.6262690
-6.2478210, 106.6262570
-6.2478590, 106.6262420
-6.2478970, 106.6262290
-6.2479340, 106.6262180
-6.2479730, 106.6262080
-6.2480140, 106.6261980
-6.2480520, 106.6261880
-6.2480900, 106.6261800
-6.2481240, 106.6261740
-6.2481570, 106.6261670
-6.2481950, 106.6261560
-6.2482290, 106.6261470
-6.2482610, 106.6261390
-6.2482960, 106.6261310
-6.2483340, 106.6261200
-6.2483720, 106.6261100
-6.2484100, 106.6261030
-6.2484490, 106.6260990
-6.2484870, 106.6260990
-6.2485250, 106.6260990
-6.2485650, 106.6260980
-6.2486040, 106.6260980
-6.2486420, 106.6260930
-6.2486800, 106.6260810
-6.2487180, 106.6260730
-6.2487550, 106.6260680
-6.2487910, 106.6260640
-6.2488260, 106.6260500
-6.2488550, 106.6260370
-6.2488840, 106.6260340
-6.2489210, 106.6260360
-6.2489300, 106.6260380
-6.2489570, 106.6260410
-6.2489690, 106.6260410
-6.2490030, 106.6260390
-6.2490480, 106.6260310
-6.2490960, 106.6260170
-6.2491410, 106.6260060
-6.2491830, 106.6259990
-6.2492260, 106.6259870
-6.2492720, 106.6259710
-6.2493170, 106.6259570
-6.2493630, 106.6259420
-6.2494070, 106.6259250
-6.2494500, 106.6259090
-6.2494920, 106.6258980
-6.2495340, 106.6258870
-6.2495730, 106.6258740
-6.2496120, 106.6258630
-6.2496500, 106.6258540
-6.2496900, 106.6258440
-6.2497290, 106.6258290
-6.2497670, 106.6258150
-6.2498060, 106.6258030
-6.2498430, 106.6257890
-6.2498810, 106.6257770
-6.2499170, 106.6257670
-6.2499550, 106.6257570
-6.2499930, 106.6257450
-6.2500300, 106.6257350
-6.2500680, 106.6257260
-6.2501080, 106.6257150
-6.2501470, 106.6257000
-6.2501870, 106.6256840
-6.2502260, 106.6256640
-6.2502630, 106.6256470
-6.2502980, 106.6256340
-6.2503310, 106.6256230
-6.2503630, 106.6256050
-6.2503940, 106.6255870
-6.2504230, 106.6255730
-6.2504530, 106.6255600
-6.2504840, 106.6255460
-6.2505160, 106.6255370
-6.2505480, 106.6255280
-6.2505790, 106.6255170
-6.2506100, 106.6255070
-6.2506410, 106.6254940
-6.2506730, 106.6254740
-6.2507080, 106.6254570
